2.890017  0.111854
2.900017  0.107425
2.910017  0.102995
2.920017  0.098564
2.930017  0.094132
2.940017  0.089699
2.950017  0.085264
2.960017  0.080829
2.970017  0.076392
2.980017  0.071955
2.990017  0.067516
3.000017  0.063076
3.010017  0.058636
3.020017  0.054194
3.030017  0.049751
3.040017  0.045307
3.050017  0.040862
3.060017  0.036416
3.070017  0.031969
3.080017  0.027521
3.090017  0.023072
3.100017  0.018622
3.110017  0.014171
3.120017  0.009719
3.130017  0.005266
3.140017  0.000812
3.150017  -0.003643
3.160017  -0.008099
3.170017  -0.012556
3.180017  -0.017014
3.190017  -0.021473
3.200016  -0.025933
3.210016  -0.030393
3.220016  -0.034855
3.230016  -0.039318
3.240016  -0.043782
3.250016  -0.048246
3.260016  -0.052712
3.270016  -0.057178
3.280016  -0.061645
3.290016  -0.066114
3.300016  -0.070583
3.310016  -0.075053
3.320016  -0.079524
3.330016  -0.083996
3.340016  -0.088468
3.350016  -0.092942
3.360016  -0.097416
3.370016  -0.101892
3.380016  -0.106368
3.390016  -0.110845
3.400016  -0.115323
3.410016  -0.119801
3.420016  -0.124281
3.430016  -0.128761
3.440016  -0.133243
3.450016  -0.137725
3.460016  -0.142208
3.470016  -0.146691
3.480016  -0.151176
3.490016  -0.155661
3.500016  -0.160147
3.510016  -0.164634
3.520016  -0.169122
3.530016  -0.173610
3.540016  -0.178100
3.550016  -0.182590
3.560016  -0.187081
3.570016  -0.191572
3.580016  -0.196065
3.590016  -0.200558
3.600016  -0.205051
3.610016  -0.209546
3.620016  -0.214041
3.630016  -0.218537
3.640016  -0.223034
3.650016  -0.227532
3.660016  -0.232030
3.670016  -0.236529
3.680016  -0.241028
3.690016  -0.245529
3.700016  -0.250030
3.710016  -0.254531
3.720016  -0.259034
3.730016  -0.263537
3.740016  -0.268040
3.750016  -0.272545
3.760016  -0.277050
3.770016  -0.281555
3.780016  -0.286062
3.790016  -0.290569
3.800016  -0.295076
3.810016  -0.299585
3.820016  -0.304094
3.830016  -0.308603
3.840016  -0.313113
3.850016  -0.317624
3.860016  -0.322135
3.870016  -0.326647
3.880016  -0.331160
3.890016  -0.335673
3.900016  -0.340187
3.910016  -0.344701
3.920016  -0.349216
3.930016  -0.353731
3.940016  -0.358248
3.950016  -0.362764
3.960016  -0.367281
3.970016  -0.371799
3.980016  -0.376317
3.990016  -0.380836
4.000016  -0.385355
4.010016  -0.389875
4.020016  -0.394396
4.030016  -0.398917
4.040017  -0.403438
4.050017  -0.407960
4.060017  -0.412483
4.070017  -0.417006
4.080018  -0.421529
4.090018  -0.426053
4.100018  -0.430578
4.110018  -0.435103
4.120018  -0.439628
4.130019  -0.444154
4.140019  -0.448681
4.150019  -0.453207
4.160019  -0.457735
4.170020  -0.462262
4.180020  -0.466791
4.190020  -0.471319
4.200020  -0.475848
4.210021  -0.480378
4.220021  -0.484907
4.230021  -0.489438
4.240021  -0.493968
4.250021  -0.498499
4.260022  -0.503031
4.270022  -0.507563
4.280022  -0.512095
4.290022  -0.516628
4.300023  -0.521161
4.310023  -0.525694
4.320023  -0.530228
4.330023  -0.534762
4.340024  -0.539296
4.350024  -0.543831
4.360024  -0.548366
4.370024  -0.552902
4.380024  -0.557438
4.390025  -0.561974
4.400025  -0.566510
4.410025  -0.571047
4.420025  -0.575584
4.430026  -0.580122
4.440026  -0.584659
4.450026  -0.589197
4.460026  -0.593736
4.470026  -0.598274
4.480027  -0.602813
4.490027  -0.607352
4.500027  -0.611892
4.510027  -0.616431
4.520028  -0.620971
4.530028  -0.625511
4.540028  -0.630052
4.550028  -0.634592
4.560029  -0.639133
4.570029  -0.643674
4.580029  -0.648216
4.590029  -0.652757
4.600029  -0.657299
4.610030  -0.661841
4.620030  -0.666384
4.630030  -0.670926
4.640030  -0.675469
4.650031  -0.680011
4.660031  -0.684554
4.670031  -0.689098
4.680031  -0.693641
4.690032  -0.698185
4.700032  -0.702728
4.710032  -0.707272
4.720032  -0.711816
4.730032  -0.716360
4.740033  -0.720905
4.750033  -0.725449
4.760033  -0.729994
4.770033  -0.734538
4.780034  -0.739083
4.790034  -0.743628
4.800034  -0.748173
4.810034  -0.752718
4.820035  -0.757263
4.830035  -0.761809
4.840035  -0.766354
4.850035  -0.770900
4.860035  -0.775445
4.870036  -0.779991
4.880036  -0.784537
4.890036  -0.789083
4.900036  -0.793628
4.910037  -0.798174
4.920037  -0.802720
4.930037  -0.807266
4.940037  -0.811812
4.950037  -0.816358
4.960038  -0.820904
4.970038  -0.825451
4.980038  -0.829997
4.990038  -0.834543


-5.000000  -0.839072
-4.990000  -0.822982
-4.980000  -0.806895
-4.969999  -0.790811
-4.959999  -0.774732
-4.949999  -0.758659
-4.939999  -0.742595
-4.929998  -0.726541
-4.919998  -0.710498
-4.909998  -0.694469
-4.899998  -0.678454
-4.889997  -0.662457
-4.879997  -0.646477
-4.869997  -0.630518
-4.859997  -0.614579
-4.849997  -0.598665
-4.839996  -0.582775
-4.829996  -0.566912
-4.819996  -0.551077
-4.809996  -0.535271
-4.799995  -0.519498
-4.789995  -0.503757
-4.779995  -0.488052
-4.769995  -0.472383
-4.759995  -0.456752
-4.749994  -0.441161
-4.739994  -0.425611
-4.729994  -0.410105
-4.719994  -0.394643
-4.709993  -0.379228
-4.699993  -0.363861
-4.689993  -0.348544
-4.679993  -0.333279
-4.669992  -0.318066
-4.659992  -0.302908
-4.649992  -0.287807
